timestamp,step,turn,status,board,action

14:20:46.551115,21,white,THINKING,"[[1, 0, 1, 0, 0, 0, 0, 0], [-1, 1, 1, 1, 0, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 1, 1], [-1, 1, -1, -1, 1, -1, 1, 1], [-1, -1, 1, 1, -1, 0, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]",

14:20:46.563698,21,white,MOVED,"[[1, 0, 1, 0, 0, 0, 0, 0], [-1, 1, 1, 1, 0, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 1, 1], [-1, 1, -1, -1, 1, 1, 1, 1], [-1, -1, 1, 1, 1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[5, 4]"

14:20:50.707674,22,black,MOVED,"[[1, 0, 1, 0, 0, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 1, -1, -1, 1, 1, 1], [-1, 1, -1, -1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[1, 4]"

14:20:50.716486,22,white,THINKING,"[[1, 0, 1, 0, 0, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 1, -1, -1, 1, 1, 1], [-1, 1, -1, -1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]",

14:20:50.727323,22,white,MOVED,"[[1, 0, 1, 1, 0, 0, 0, 0], [-1, -1, -1, 1, 1, 1, 0, 0], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, 1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[3, 0]"

14:20:52.928347,23,black,MOVED,"[[1, 0, 1, 1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[0, 4]"

14:20:52.938195,23,white,THINKING,"[[1, 0, 1, 1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]",

14:20:52.938786,23,white,MOVED,"[[1, 1, 1, 1, -1, 0, 0, 0], [-1, -1, 1, -1, -1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[1, 0]"

14:20:56.106135,24,black,MOVED,"[[1, 1, 1, 1, -1, 0, 0, 0], [-1, -1, 1, -1, -1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, -1, 1, 1], [-1, -1, 1, -1, -1, 0, -1, 0], [-1, -1, -1, -1, -1, -1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[5, 6]"

14:20:56.106135,24,white,THINKING,"[[1, 1, 1, 1, -1, 0, 0, 0], [-1, -1, 1, -1, -1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, -1, 1, 1], [-1, -1, 1, -1, -1, 0, -1, 0], [-1, -1, -1, -1, -1, -1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]",

14:20:56.106135,24,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, -1, 1, 1], [-1, -1, 1, -1, -1, 0, -1, 0], [-1, -1, -1, -1, -1, -1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[5, 0]"

14:20:59.393417,25,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, -1, 0, -1, -1], [-1, -1, -1, -1, -1, -1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]","[5, 7]"

14:20:59.397290,25,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, -1, 0, -1, -1], [-1, -1, -1, -1, -1, -1, 0, 0], [-1, -1, 0, 0, -1, 1, 0, 0]]",

14:20:59.400575,25,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, 1, 1, 0]]","[6, 7]"

14:21:02.566841,26,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, -1, -1, -1]]","[7, 7]"

14:21:02.566841,26,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, 0, 0, -1, -1, -1, -1]]",

14:21:02.577320,26,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, 1, 1, -1, 1, 0, 0], [-1, -1, 1, 0, -1, -1, -1, -1]]","[2, 7]"

14:21:04.772100,27,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, -1, -1, -1, -1, -1, -1]]","[7, 3]"

14:21:04.783599,27,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, -1, 1, 1], [-1, -1, 1, 1, -1, -1, -1, 1], [-1, -1, 1, -1, 1, 0, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, -1, -1, -1, -1, -1, -1]]",

14:21:04.789598,27,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, 1, 1, 1, 1, 1, 1], [-1, -1, 1, -1, 1, 1, -1, -1], [-1, -1, -1, -1, -1, 1, 0, 0], [-1, -1, -1, -1, -1, -1, -1, -1]]","[5, 5]"

14:21:07.174604,28,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, -1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, 1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, 0], [-1, -1, -1, -1, -1, -1, -1, -1]]","[6, 6]"

14:21:07.177565,28,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, -1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, 1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, 0], [-1, -1, -1, -1, -1, -1, -1, -1]]",

14:21:07.185411,28,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, 0], [-1, -1, -1, 1, -1, 1, 1, 1], [-1, -1, -1, -1, -1, 1, 1, 1], [-1, -1, 1, 1, -1, 1, 1, 1], [-1, -1, 1, -1, 1, -1, 1, 1], [-1, -1, -1, -1, -1, -1, -1, 1], [-1, -1, -1, -1, -1, -1, -1, -1]]","[7, 6]"

14:21:11.475498,29,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, -1], [-1, -1, -1, 1, -1, 1, -1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]","[1, 7]"

14:21:11.478851,29,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 0, -1], [-1, -1, -1, 1, -1, 1, -1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]",

14:21:11.478851,29,white,MOVED,"[[1, 1, 1, 1, 1, 1, 0, 0], [-1, -1, 1, -1, 1, 1, 1, -1], [-1, -1, -1, 1, -1, 1, 1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]","[6, 1]"

14:21:13.725350,30,black,MOVED,"[[1, 1, 1, 1, 1, 1, 0, -1], [-1, -1, 1, -1, 1, 1, -1, -1], [-1, -1, -1, 1, -1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]","[0, 7]"

14:21:13.730060,30,white,THINKING,"[[1, 1, 1, 1, 1, 1, 0, -1], [-1, -1, 1, -1, 1, 1, -1, -1], [-1, -1, -1, 1, -1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]",

14:21:13.730060,30,white,MOVED,"[[1, 1, 1, 1, 1, 1, 1, -1], [-1, -1, 1, -1, 1, 1, 1, -1], [-1, -1, -1, 1, -1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, 1, -1], [-1, -1, 1, 1, -1, 1, 1, -1], [-1, -1, 1, -1, 1, -1, 1, -1], [-1, -1, -1, -1, -1, -1, -1, -1], [-1, -1, -1, -1, -1, -1, -1, -1]]","[6, 0]"

14:21:13.931338,30,SYSTEM,GAMEOVER,[],


